team,year,win,loss,off_yards_play,points_per_game,yards_play_allowed,avg_points_per_game_allowed,x3rd_percent,opponent_3rd_percent,x4th_percent,opponent_4th_percent,avg_turnover_margin_per_game,avg_yard_per_kickoff_return,avg_yards_per_punt_return,avg_yards_allowed_per_punt_return,winning_percentage,avg_winning_percentage_last_3_years,change_in_winning_percentage_last_3_years,avg_ppg_last_2,avg_def_ppg_last_2,avg_turnover_margin_last_2,avg_ppg_last_3,avg_def_ppg_last_3,avg_turnover_margin_last_3,avg_ppg_last_5,avg_def_ppg_last_5,avg_turnover_margin_last_5,winning_percentage_lag1,winning_percentage_lag2,points_per_game_lag1,points_per_game_lag2,avg_points_per_game_allowed_lag1,avg_points_per_game_allowed_lag2,off_yards_play_lag1,off_yards_play_lag2,yards_play_allowed_lag1,yards_play_allowed_lag2,avg_turnover_margin_per_game_lag1,avg_turnover_margin_per_game_lag2,career_avg_win_pct,win_pct_above_history,team_id
Michigan,2013,7,6,5.44,32.2,5.29,26.8,0.392,0.398,0.538,0.4,0.38,23.29,6.36,6.36,0.5384615384615384,0.5384615384615384,0.23076923076923084,32.2,26.8,0.38,32.2,26.8,0.38,32.2,26.8,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,63
Michigan,2014,5,7,5.32,20.9,4.77,22.4,0.394,0.382,0.385,0.313,-1.33,21.38,13.3,13.3,0.4166666666666667,0.47756410256410253,0.23076923076923084,26.55,24.6,-0.47500000000000003,26.55,24.6,-0.47500000000000003,26.55,24.6,-0.47500000000000003,0.5384615384615384,0.0,32.2,0.0,26.8,0.0,5.44,0.0,5.29,0.0,0.38,0.0,0.47756410256410253,-0.06089743589743585,63
Michigan,2015,10,3,5.68,31.4,4.46,16.4,0.462,0.276,0.375,0.375,-0.31,20.49,10.73,10.73,0.7692307692307693,0.5747863247863249,0.23076923076923084,26.15,19.4,-0.8200000000000001,28.166666666666668,21.866666666666664,-0.42,28.166666666666668,21.866666666666664,-0.42,0.4166666666666667,0.5384615384615384,20.9,32.2,22.4,26.8,5.32,5.44,4.77,5.29,-1.33,0.38,0.5747863247863249,0.19444444444444442,63
Michigan,2016,10,3,5.85,40.3,4.21,14.1,0.432,0.21,0.65,0.407,0.54,0.0,6.52,6.52,0.7692307692307693,0.6517094017094017,0.23076923076923084,35.849999999999994,15.25,0.11499999999999999,30.866666666666664,17.633333333333333,-0.3666666666666667,31.2,19.925,-0.18,0.7692307692307693,0.4166666666666667,31.4,20.9,16.4,22.4,5.68,5.32,4.46,4.77,-0.31,-1.33,0.6233974358974359,0.14583333333333337,63
Michigan,2017,8,5,5.18,25.2,4.52,18.8,0.326,0.261,0.563,0.455,-0.31,0.0,9.0,9.0,0.6153846153846154,0.7179487179487181,0.19871794871794873,32.75,16.45,0.11500000000000002,32.3,16.433333333333334,-0.026666666666666672,30.0,19.7,-0.20600000000000002,0.7692307692307693,0.7692307692307693,40.3,31.4,14.1,16.4,5.85,5.68,4.21,4.46,0.54,-0.31,0.6217948717948718,-0.0064102564102563875,63
Michigan,2018,10,3,6.09,35.2,4.58,19.4,0.486,0.337,0.474,0.524,0.38,1.0,9.79,9.79,0.7692307692307693,0.7179487179487181,0.0,30.200000000000003,19.099999999999998,0.035,33.56666666666667,17.433333333333334,0.20333333333333334,30.6,18.22,-0.20600000000000002,0.6153846153846154,0.7692307692307693,25.2,40.3,18.8,14.1,5.18,5.85,4.52,4.21,-0.31,0.54,0.6463675213675214,0.12286324786324787,63
Michigan,2019,9,4,5.77,31.7,4.72,20.7,0.391,0.324,0.545,0.591,0.0,1.0,7.05,7.05,0.6923076923076923,0.6923076923076924,-0.07692307692307698,33.45,20.049999999999997,0.19,30.700000000000003,19.633333333333333,0.023333333333333317,32.76,17.88,0.06,0.7692307692307693,0.6153846153846154,35.2,25.2,19.4,18.8,6.09,5.18,4.58,4.52,0.38,-0.31,0.652930402930403,0.03937728937728924,63
Michigan,2020,2,4,5.95,28.3,5.59,34.5,0.365,0.462,0.444,0.625,-0.33,0.0,2.4,2.4,0.3333333333333333,0.5982905982905983,-0.2820512820512821,30.0,27.599999999999998,-0.165,31.733333333333334,24.866666666666664,0.016666666666666646,32.14,21.5,0.055999999999999994,0.6923076923076923,0.7692307692307693,31.7,35.2,20.7,19.4,5.77,6.09,4.72,4.58,0.0,0.38,0.6129807692307693,-0.27964743589743596,63
Michigan,2021,12,2,6.4,35.8,4.93,17.4,0.458,0.346,0.519,0.5,0.14,0.0,3.89,3.89,0.8571428571428571,0.6275946275946276,0.08791208791208782,32.05,25.95,-0.095,31.933333333333334,24.2,-0.06333333333333335,31.24,22.159999999999997,-0.02400000000000001,0.3333333333333333,0.6923076923076923,28.3,31.7,34.5,20.7,5.95,5.77,5.59,4.72,-0.33,0.0,0.6401098901098901,0.21703296703296704,63
Michigan,2022,13,1,6.62,40.4,4.65,16.1,0.452,0.338,0.81,0.321,0.57,20.05,8.52,10.38,0.9285714285714286,0.7063492063492064,0.2362637362637363,38.099999999999994,16.75,0.355,34.833333333333336,22.666666666666668,0.12666666666666662,34.28,21.619999999999997,0.15199999999999997,0.8571428571428571,0.3333333333333333,35.8,28.3,17.4,34.5,6.4,5.95,4.93,5.59,0.14,-0.33,0.668956043956044,0.2596153846153846,63
Michigan,2023,15,0,6.21,35.9,4.28,10.4,0.428,0.291,0.773,0.324,1.27,16.53,6.64,6.64,1.0,0.9285714285714285,0.6666666666666667,38.15,13.25,0.9199999999999999,37.36666666666667,14.633333333333333,0.66,34.42,19.82,0.32999999999999996,0.9285714285714286,0.8571428571428571,40.4,35.8,16.1,17.4,6.62,6.4,4.65,4.93,0.57,0.14,0.6990509490509491,0.3009490509490509,63
Michigan St.,2013,13,1,5.4,29.4,4.04,13.2,0.441,0.279,0.643,0.316,0.93,21.18,6.67,6.67,0.9285714285714286,0.9285714285714286,-0.6785714285714286,29.4,13.2,0.93,29.4,13.2,0.93,29.4,13.2,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,64
Michigan St.,2014,11,2,6.55,43.0,5.09,21.5,0.5,0.313,0.529,0.476,1.46,22.43,10.78,10.78,0.8461538461538461,0.8873626373626373,-0.6785714285714286,36.2,17.35,1.195,36.2,17.35,1.195,36.2,17.35,1.195,0.9285714285714286,0.0,29.4,0.0,13.2,0.0,5.4,0.0,4.04,0.0,0.93,0.0,0.8873626373626373,-0.04120879120879117,64
Michigan St.,2015,12,2,5.44,29.8,5.47,21.7,0.485,0.349,0.421,0.516,1.0,21.63,12.81,12.81,0.8571428571428571,0.8772893772893773,-0.6785714285714286,36.4,21.6,1.23,34.06666666666667,18.8,1.1300000000000001,34.06666666666667,18.8,1.1300000000000001,0.8461538461538461,0.9285714285714286,43.0,29.4,21.5,13.2,6.55,5.4,5.09,4.04,1.46,0.93,0.8772893772893773,-0.020146520146520186,64
Michigan St.,2016,3,9,5.64,24.1,5.53,27.8,0.387,0.423,0.476,0.647,-0.42,1.0,5.44,5.44,0.25,0.6510989010989011,-0.6785714285714286,26.950000000000003,24.75,0.29000000000000004,32.300000000000004,23.666666666666668,0.68,31.575,21.05,0.7425,0.8571428571428571,0.8461538461538461,29.8,43.0,21.7,21.5,5.44,6.55,5.47,5.09,1.0,1.46,0.720467032967033,-0.47046703296703296,64
Michigan St.,2017,10,3,5.13,24.5,4.87,20.0,0.449,0.328,0.579,0.6,0.23,1.0,2.58,2.58,0.7692307692307693,0.6254578754578755,-0.07692307692307687,24.3,23.9,-0.09499999999999999,26.133333333333336,23.166666666666668,0.27,30.160000000000004,20.84,0.64,0.25,0.8571428571428571,24.1,29.8,27.8,21.7,5.64,5.44,5.53,5.47,-0.42,1.0,0.7302197802197802,0.039010989010989094,64
Michigan St.,2018,7,6,4.62,18.7,4.54,17.2,0.335,0.302,0.333,0.353,0.08,0.0,5.39,5.39,0.5384615384615384,0.5192307692307693,-0.31868131868131866,21.6,18.6,0.155,22.433333333333337,21.666666666666668,-0.03666666666666666,28.02,21.639999999999997,0.47000000000000003,0.7692307692307693,0.25,24.5,24.1,20.0,27.8,5.13,5.64,4.87,5.53,0.23,-0.42,0.6982600732600733,-0.1597985347985349,64
Michigan St.,2019,7,6,5.19,22.4,4.96,22.5,0.365,0.348,0.619,0.476,-0.15,0.0,9.24,9.24,0.5384615384615384,0.6153846153846154,0.28846153846153844,20.549999999999997,19.85,-0.03499999999999999,21.866666666666664,19.900000000000002,0.05333333333333334,23.9,21.839999999999996,0.148,0.5384615384615384,0.7692307692307693,18.7,24.5,17.2,20.0,4.62,5.13,4.54,4.87,0.08,0.23,0.6754317111459969,-0.13697017268445844,64
Michigan St.,2020,2,5,4.81,18.0,5.27,35.1,0.327,0.383,0.417,0.545,-1.29,0.0,17.13,17.13,0.2857142857142857,0.4542124542124542,-0.4835164835164836,20.2,28.799999999999997,-0.72,19.7,24.933333333333337,-0.45333333333333337,21.54,24.520000000000003,-0.31,0.5384615384615384,0.5384615384615384,22.4,18.7,22.5,17.2,5.19,4.62,4.96,4.54,-0.15,0.08,0.626717032967033,-0.34100274725274726,64
Michigan St.,2021,11,2,6.35,31.8,5.6,25.3,0.4,0.402,0.7,0.649,0.23,0.0,7.69,7.69,0.8461538461538461,0.5567765567765567,0.3076923076923077,24.9,30.199999999999996,-0.53,24.066666666666666,27.633333333333336,-0.4033333333333334,23.080000000000002,24.02,-0.18000000000000002,0.2857142857142857,0.5384615384615384,18.0,22.4,35.1,22.5,4.81,5.19,5.27,4.96,-1.29,-0.15,0.651098901098901,0.19505494505494514,64
Michigan St.,2022,5,7,5.48,24.4,5.81,27.4,0.388,0.435,0.414,0.615,-0.33,18.43,9.29,5.93,0.4166666666666667,0.5161782661782662,-0.12179487179487175,28.1,26.349999999999994,-0.04999999999999999,24.733333333333334,29.266666666666666,-0.4633333333333334,23.06,25.5,-0.292,0.8461538461538461,0.2857142857142857,31.8,18.0,25.3,35.1,6.35,4.81,5.6,5.27,0.23,-1.29,0.6276556776556776,-0.21098901098901096,64
Michigan St.,2023,4,8,4.64,15.9,5.79,28.3,0.309,0.351,0.5,0.714,-0.5,22.5,10.83,10.83,0.3333333333333333,0.532051282051282,0.047619047619047616,20.15,27.849999999999994,-0.415,24.03333333333333,27.0,-0.19999999999999998,22.5,27.720000000000006,-0.40800000000000003,0.4166666666666667,0.8461538461538461,24.4,31.8,27.4,25.3,5.48,6.35,5.81,5.6,-0.33,0.23,0.6008991008991008,-0.2675657675657675,64
Middle Tenn.,2013,8,5,5.7,29.0,5.3,26.2,0.464,0.478,0.375,0.667,0.92,23.64,11.54,11.54,0.6153846153846154,0.6153846153846154,0.0,29.0,26.2,0.92,29.0,26.2,0.92,29.0,26.2,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,65
Middle Tenn.,2014,6,6,5.93,31.6,5.85,31.5,0.444,0.441,0.563,0.444,-0.33,20.98,6.42,6.42,0.5,0.5576923076923077,0.0,30.3,28.85,0.29500000000000004,30.3,28.85,0.29500000000000004,30.3,28.85,0.29500000000000004,0.6153846153846154,0.0,29.0,0.0,26.2,0.0,5.7,0.0,5.3,0.0,0.92,0.0,0.5576923076923077,-0.05769230769230771,65
Middle Tenn.,2015,7,6,5.92,34.0,5.46,26.6,0.421,0.373,0.583,0.476,-0.31,23.6,9.71,9.71,0.5384615384615384,0.5512820512820512,0.0,32.8,29.05,-0.32,31.53333333333333,28.099999999999998,0.09333333333333334,31.53333333333333,28.099999999999998,0.09333333333333334,0.5,0.6153846153846154,31.6,29.0,31.5,26.2,5.93,5.7,5.85,5.3,-0.33,0.92,0.5512820512820512,-0.012820512820512775,65
Middle Tenn.,2016,8,5,6.92,39.7,5.47,35.8,0.446,0.386,0.286,0.61,-0.15,0.0,4.25,4.25,0.6153846153846154,0.5512820512820512,0.0,36.85,31.2,-0.22999999999999998,35.1,31.299999999999997,-0.26333333333333336,33.575,30.025,0.03250000000000001,0.5384615384615384,0.5,34.0,31.6,26.6,31.5,5.92,5.93,5.46,5.85,-0.31,-0.33,0.5673076923076923,0.04807692307692313,65
Middle Tenn.,2017,7,6,5.68,25.5,4.95,24.7,0.376,0.348,0.438,0.455,-0.92,0.0,6.0,6.0,0.5384615384615384,0.5641025641025641,0.038461538461538436,32.6,30.25,-0.535,33.06666666666667,29.03333333333333,-0.46,31.96,28.959999999999997,-0.158,0.6153846153846154,0.5384615384615384,39.7,34.0,35.8,26.6,6.92,5.92,5.47,5.46,-0.15,-0.31,0.5615384615384615,-0.023076923076923106,65
Middle Tenn.,2018,8,6,5.55,28.0,5.48,26.7,0.378,0.454,0.531,0.37,0.36,0.0,12.33,12.33,0.5714285714285714,0.575091575091575,0.03296703296703296,26.75,25.7,-0.27999999999999997,31.066666666666674,29.066666666666663,-0.23666666666666666,31.76,29.059999999999995,-0.27,0.5384615384615384,0.6153846153846154,25.5,39.7,24.7,35.8,5.68,6.92,4.95,5.47,-0.92,-0.15,0.5631868131868132,0.008241758241758212,65
Middle Tenn.,2019,4,8,6.36,26.3,6.21,29.9,0.351,0.436,0.529,0.586,0.25,0.0,6.81,6.81,0.3333333333333333,0.4810744810744811,-0.2820512820512821,27.15,28.299999999999997,0.30500000000000005,26.599999999999998,27.099999999999998,-0.10333333333333335,30.7,28.74,-0.15400000000000003,0.5714285714285714,0.5384615384615384,28.0,25.5,26.7,24.7,5.55,5.68,5.48,4.95,0.36,-0.92,0.5303506017791733,-0.19701726844583994,65
Middle Tenn.,2020,3,6,5.18,22.9,6.05,35.4,0.426,0.536,0.5,0.6,-0.22,0.0,5.14,5.14,0.3333333333333333,0.41269841269841273,-0.20512820512820512,24.6,32.65,0.015000000000000055,25.733333333333334,30.666666666666668,0.13,28.48,30.5,-0.136,0.3333333333333333,0.5714285714285714,26.3,28.0,29.9,26.7,6.36,5.55,6.21,5.48,0.25,0.36,0.5057234432234432,-0.1723901098901099,65
Middle Tenn.,2021,7,6,5.12,29.8,5.16,25.7,0.315,0.365,0.455,0.519,0.85,0.0,9.46,9.46,0.5384615384615384,0.40170940170940167,-0.03296703296703296,26.35,30.549999999999997,0.31500000000000006,26.333333333333332,30.333333333333332,0.29333333333333333,26.5,28.48,0.06399999999999999,0.3333333333333333,0.3333333333333333,22.9,26.3,35.4,29.9,5.18,6.36,6.05,6.21,-0.22,0.25,0.5093610093610094,0.02910052910052907,65
Middle Tenn.,2022,8,5,5.03,28.8,5.53,27.7,0.342,0.383,0.583,0.459,0.92,22.0,9.56,5.86,0.6153846153846154,0.49572649572649574,0.2820512820512821,29.3,26.7,0.885,27.166666666666668,29.599999999999998,0.5166666666666667,27.159999999999997,29.079999999999995,0.43200000000000005,0.5384615384615384,0.3333333333333333,29.8,22.9,25.7,35.4,5.12,5.18,5.16,6.05,0.85,-0.22,0.51996336996337,0.09542124542124542,65
Middle Tenn.,2023,4,8,5.71,24.2,5.49,28.1,0.398,0.448,0.455,0.562,-0.42,16.85,9.0,9.0,0.3333333333333333,0.4957264957264957,0.0,26.5,27.9,0.2500000000000001,27.599999999999998,27.166666666666668,0.45,26.4,29.360000000000003,0.276,0.6153846153846154,0.5384615384615384,28.8,29.8,27.7,25.7,5.03,5.12,5.53,5.16,0.92,0.85,0.502997002997003,-0.1696636696636697,65
Minnesota,2013,8,5,5.23,25.7,5.66,22.2,0.423,0.368,0.7,0.591,0.23,20.57,10.42,10.42,0.6153846153846154,0.6153846153846154,0.07692307692307687,25.7,22.2,0.23,25.7,22.2,0.23,25.7,22.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,66
Minnesota,2014,8,5,5.45,28.4,5.43,24.2,0.403,0.404,0.7,0.647,0.77,18.87,5.41,5.41,0.6153846153846154,0.6153846153846154,0.07692307692307687,27.049999999999997,23.2,0.5,27.049999999999997,23.2,0.5,27.049999999999997,23.2,0.5,0.6153846153846154,0.0,25.7,0.0,22.2,0.0,5.23,0.0,5.66,0.0,0.23,0.0,0.6153846153846154,0.0,66
Minnesota,2015,6,7,5.34,22.5,4.9,25.2,0.389,0.416,0.353,0.5,-0.31,21.84,10.17,10.17,0.46153846153846156,0.5641025641025642,0.07692307692307687,25.45,24.7,0.23,25.53333333333333,23.866666666666664,0.22999999999999998,25.53333333333333,23.866666666666664,0.22999999999999998,0.6153846153846154,0.6153846153846154,28.4,25.7,24.2,22.2,5.45,5.23,5.43,5.66,0.77,0.23,0.5641025641025642,-0.10256410256410264,66
Minnesota,2016,9,4,5.24,29.3,4.82,22.1,0.384,0.388,0.5,0.462,0.62,0.0,4.16,4.16,0.6923076923076923,0.5897435897435898,0.07692307692307687,25.9,23.65,0.155,26.73333333333333,23.833333333333332,0.36000000000000004,26.475,23.425,0.3275,0.46153846153846156,0.6153846153846154,22.5,28.4,25.2,24.2,5.34,5.45,4.9,5.43,-0.31,0.77,0.5961538461538461,0.09615384615384615,66
Minnesota,2017,5,7,4.88,22.1,5.52,22.8,0.335,0.384,0.769,0.412,0.0,0.0,6.0,6.0,0.4166666666666667,0.5235042735042735,-0.19871794871794873,25.700000000000003,22.450000000000003,0.31,24.633333333333336,23.366666666666664,0.10333333333333335,25.6,23.3,0.262,0.6923076923076923,0.46153846153846156,29.3,22.5,22.1,25.2,5.24,5.34,4.82,4.9,0.62,-0.31,0.5602564102564103,-0.14358974358974358,66
Minnesota,2018,7,6,5.67,28.9,5.93,26.5,0.398,0.369,0.5,0.625,-0.31,0.0,1.11,1.11,0.5384615384615384,0.5491452991452992,0.07692307692307687,25.5,24.65,-0.155,26.76666666666667,23.8,0.10333333333333337,26.24,24.16,0.154,0.4166666666666667,0.6923076923076923,22.1,29.3,22.8,22.1,4.88,5.24,5.52,4.82,0.0,0.62,0.5566239316239316,-0.01816239316239321,66
Minnesota,2019,11,2,6.36,34.1,5.06,22.5,0.484,0.376,0.65,0.556,0.31,1.0,0.17,0.17,0.8461538461538461,0.6004273504273504,0.15384615384615385,31.5,24.5,0.0,28.366666666666664,23.933333333333337,0.0,27.380000000000003,23.82,0.06200000000000001,0.5384615384615384,0.4166666666666667,28.9,22.1,26.5,22.8,5.67,4.88,5.93,5.52,-0.31,0.0,0.597985347985348,0.24816849816849818,66
Minnesota,2020,3,4,5.71,27.3,6.9,30.1,0.477,0.408,0.538,0.6,0.0,0.0,3.5,3.5,0.42857142857142855,0.6043956043956044,0.011904761904761862,30.700000000000003,26.3,0.155,30.099999999999998,26.366666666666664,0.0,28.340000000000003,24.8,0.12400000000000003,0.8461538461538461,0.5384615384615384,34.1,28.9,22.5,26.5,6.36,5.67,5.06,5.93,0.31,-0.31,0.5768086080586081,-0.14823717948717957,66
Minnesota,2021,9,4,5.46,25.5,4.86,17.3,0.447,0.348,0.571,0.368,0.31,0.0,2.33,2.33,0.6923076923076923,0.6556776556776557,0.15384615384615385,26.4,23.700000000000003,0.155,28.96666666666667,23.3,0.20666666666666667,27.580000000000002,23.84,0.062,0.42857142857142855,0.8461538461538461,27.3,34.1,30.1,22.5,5.71,6.36,6.9,5.06,0.0,0.31,0.5896418396418396,0.10266585266585271,66
Minnesota,2022,9,4,5.87,28.2,4.97,13.8,0.521,0.279,0.545,0.556,0.46,23.61,6.0,4.73,0.6923076923076923,0.6043956043956044,-0.15384615384615385,26.85,15.55,0.385,27.0,20.400000000000002,0.25666666666666665,28.8,22.04,0.154,0.6923076923076923,0.42857142857142855,25.5,27.3,17.3,30.1,5.46,5.71,4.86,6.9,0.31,0.0,0.5999084249084249,0.0923992673992674,66
Minnesota,2023,6,7,4.79,20.9,5.95,26.7,0.352,0.46,0.824,0.8,0.15,22.5,5.0,5.0,0.46153846153846156,0.6153846153846154,0.032967032967033016,24.549999999999997,20.25,0.305,24.866666666666664,19.266666666666666,0.3066666666666667,27.2,22.080000000000002,0.246,0.6923076923076923,0.6923076923076923,28.2,25.5,13.8,17.3,5.87,5.46,4.97,4.86,0.46,0.31,0.5873293373293373,-0.12579087579087578,66
Mississippi St.,2013,7,6,5.91,27.7,5.45,23.0,0.392,0.352,0.448,0.5,0.54,20.43,6.0,6.0,0.5384615384615384,0.5384615384615384,-0.07692307692307687,27.7,23.0,0.54,27.7,23.0,0.54,27.7,23.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,67
Mississippi St.,2014,10,3,6.67,36.9,5.65,21.7,0.464,0.351,0.429,0.409,0.0,17.9,7.21,7.21,0.7692307692307693,0.6538461538461539,-0.07692307692307687,32.3,22.35,0.27,32.3,22.35,0.27,32.3,22.35,0.27,0.5384615384615384,0.0,27.7,0.0,23.0,0.0,5.91,0.0,5.45,0.0,0.54,0.0,0.6538461538461539,0.11538461538461542,67
Mississippi St.,2015,9,4,6.46,34.4,5.32,23.2,0.429,0.355,0.5,0.522,-0.31,18.23,12.5,12.5,0.6923076923076923,0.6666666666666666,-0.07692307692307687,35.65,22.45,-0.155,33.0,22.633333333333336,0.07666666666666667,33.0,22.633333333333336,0.07666666666666667,0.7692307692307693,0.5384615384615384,36.9,27.7,21.7,23.0,6.67,5.91,5.65,5.45,0.0,0.54,0.6666666666666666,0.02564102564102566,67
Mississippi St.,2016,6,7,6.07,30.4,6.24,31.8,0.406,0.411,0.5,0.679,0.54,0.0,14.78,14.78,0.46153846153846156,0.6410256410256411,-0.07692307692307687,32.400000000000006,27.5,0.11500000000000002,33.9,25.566666666666666,0.07666666666666667,32.35,24.925,0.1925,0.6923076923076923,0.7692307692307693,34.4,36.9,23.2,21.7,6.46,6.67,5.32,5.65,-0.31,0.0,0.6153846153846154,-0.15384615384615385,67
Mississippi St.,2017,9,4,5.51,32.0,5.23,20.9,0.462,0.304,0.52,0.375,-0.08,0.0,4.78,4.78,0.6923076923076923,0.6153846153846154,-0.07692307692307698,31.200000000000003,26.35,0.23,32.26666666666667,25.299999999999997,0.05000000000000001,32.28,24.119999999999997,0.138,0.46153846153846156,0.6923076923076923,30.4,34.4,31.8,23.2,6.07,6.46,6.24,5.32,0.54,-0.31,0.6307692307692307,0.06153846153846154,67
Mississippi St.,2018,8,5,6.17,28.5,4.13,13.2,0.415,0.266,0.353,0.348,0.54,0.0,7.43,7.43,0.6153846153846154,0.5897435897435898,-0.07692307692307687,30.250000000000004,17.049999999999997,0.23,30.3,21.96666666666667,0.3333333333333333,32.440000000000005,22.16,0.138,0.6923076923076923,0.46153846153846156,32.0,30.4,20.9,31.8,5.51,6.07,5.23,6.24,-0.08,0.54,0.6282051282051282,-0.012820512820512775,67
Mississippi St.,2019,6,7,6.16,27.6,6.3,28.8,0.389,0.387,0.389,0.529,0.08,1.0,8.89,8.89,0.46153846153846156,0.5897435897435898,0.0,28.050000000000004,21.0,0.31,29.36666666666667,20.96666666666667,0.17999999999999997,30.580000000000002,23.58,0.154,0.6153846153846154,0.6923076923076923,28.5,32.0,13.2,20.9,6.17,5.51,4.13,5.23,0.54,-0.08,0.6043956043956044,-0.1428571428571428,67
Mississippi St.,2020,3,7,4.95,20.7,5.48,28.3,0.324,0.392,0.611,0.421,-0.9,0.0,7.0,7.0,0.3,0.45897435897435906,-0.3923076923076923,24.150000000000006,28.55,-0.41000000000000003,25.600000000000005,23.433333333333334,-0.09333333333333338,27.839999999999996,24.6,0.03600000000000001,0.46153846153846156,0.6153846153846154,27.6,28.5,28.8,13.2,6.16,6.17,6.3,4.13,0.08,0.54,0.5663461538461538,-0.26634615384615384,67
Mississippi St.,2021,7,6,5.89,29.1,5.55,25.9,0.457,0.413,0.625,0.4,-0.15,0.0,19.33,19.33,0.5384615384615384,0.4333333333333333,-0.07692307692307698,24.900000000000006,27.1,-0.525,25.8,27.666666666666668,-0.3233333333333334,27.580000000000002,23.419999999999998,-0.10200000000000001,0.3,0.46153846153846156,20.7,27.6,28.3,28.8,4.95,6.16,5.48,6.3,-0.9,0.08,0.5632478632478632,-0.02478632478632481,67
Mississippi St.,2022,9,4,5.5,31.6,5.16,23.1,0.392,0.335,0.517,0.462,0.31,27.83,10.14,7.31,0.6923076923076923,0.5102564102564102,0.23076923076923073,30.350000000000005,24.5,0.08000000000000002,27.133333333333336,25.76666666666667,-0.24666666666666673,27.5,23.860000000000003,-0.023999999999999987,0.5384615384615384,0.3,29.1,20.7,25.9,28.3,5.89,4.95,5.55,5.48,-0.15,-0.9,0.5761538461538461,0.11615384615384616,67
Mississippi St.,2023,5,7,5.26,21.8,5.33,26.6,0.308,0.341,0.417,0.571,-0.17,22.0,7.0,7.0,0.4166666666666667,0.5491452991452991,0.1166666666666667,26.700000000000003,24.85,0.07000000000000002,27.5,25.2,-0.003333333333333364,26.160000000000004,26.54,-0.16599999999999998,0.6923076923076923,0.5384615384615384,31.6,29.1,23.1,25.9,5.5,5.89,5.16,5.55,0.31,-0.15,0.5616550116550116,-0.14498834498834495,67
Missouri,2013,12,2,6.59,39.1,5.41,23.1,0.438,0.378,0.625,0.565,1.14,22.37,8.5,8.5,0.8571428571428571,0.8571428571428571,-0.5238095238095237,39.1,23.1,1.14,39.1,23.1,1.14,39.1,23.1,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,68
Missouri,2014,11,3,5.39,27.8,4.83,21.1,0.429,0.37,0.813,0.522,0.64,24.85,7.95,7.95,0.7857142857142857,0.8214285714285714,-0.5238095238095237,33.45,22.1,0.8899999999999999,33.45,22.1,0.8899999999999999,33.45,22.1,0.8899999999999999,0.8571428571428571,0.0,39.1,0.0,23.1,0.0,6.59,0.0,5.41,0.0,1.14,0.0,0.8214285714285714,-0.0357142857142857,68
Missouri,2015,5,7,4.38,13.6,4.32,16.2,0.303,0.393,0.412,0.455,-0.08,26.5,7.42,7.42,0.4166666666666667,0.6865079365079364,-0.5238095238095237,20.7,18.65,0.28,26.833333333333332,20.133333333333336,0.5666666666666667,26.833333333333332,20.133333333333336,0.5666666666666667,0.7857142857142857,0.8571428571428571,27.8,39.1,21.1,23.1,5.39,6.59,4.83,5.41,0.64,1.14,0.6865079365079364,-0.2698412698412697,68
Missouri,2016,4,8,6.34,31.4,6.07,31.5,0.43,0.443,0.542,0.417,-0.25,1.0,5.55,5.55,0.3333333333333333,0.5119047619047619,-0.5238095238095237,22.5,23.85,-0.165,24.266666666666666,22.933333333333334,0.10333333333333333,27.975,22.975,0.3625,0.4166666666666667,0.7857142857142857,13.6,27.8,16.2,21.1,4.38,5.39,4.32,4.83,-0.08,0.64,0.5982142857142857,-0.2648809523809524,68
Missouri,2017,7,6,7.13,37.5,5.6,31.8,0.451,0.434,0.273,0.529,-0.62,1.0,8.36,8.36,0.5384615384615384,0.42948717948717946,-0.24725274725274726,34.45,31.65,-0.435,27.5,26.5,-0.31666666666666665,29.880000000000003,24.740000000000002,0.16599999999999998,0.3333333333333333,0.4166666666666667,31.4,13.6,31.5,16.2,6.34,4.38,6.07,4.32,-0.25,-0.08,0.5862637362637362,-0.04780219780219774,68
Missouri,2018,8,5,6.24,36.6,5.68,25.5,0.464,0.342,0.533,0.28,0.08,0.0,10.08,10.08,0.6153846153846154,0.49572649572649574,0.19871794871794873,37.05,28.65,-0.27,35.166666666666664,29.599999999999998,-0.26333333333333336,29.380000000000003,25.22,-0.046000000000000006,0.5384615384615384,0.3333333333333333,37.5,31.4,31.8,31.5,7.13,6.34,5.6,6.07,-0.62,-0.25,0.5911172161172161,0.024267399267399292,68
